Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Under Voted,1
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,<NP>,No,26
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,<NP>,Yes,59
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Over Voted,0
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Registered Voters,248
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Counted,86
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Under Voted,8
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,<NP>,No,18
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,<NP>,Yes,60
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Over Voted,0
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Registered Voters,735
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Counted,193
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Under Voted,12
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,No,108
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,Yes,73
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Over Voted,0
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Registered Voters,735
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Counted,193
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Under Voted,12
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,No,118
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,Yes,63
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Over Voted,0
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Registered Voters,735
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Counted,193
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,3
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,Yes,61
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,No,129
TANNER,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,46,1,7,Total,NP,Registered Voters,421
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,46,1,7,Total,NP,Times Counted,174
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,46,1,7,Total,NP,Times Under Voted,5
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,46,1,7,Total,<NP>,No,54
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,46,1,7,Total,<NP>,Yes,115
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,46,1,7,Total,NP,Registered Voters,421
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,46,1,7,Total,NP,Times Counted,174
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,46,1,7,Total,NP,Times Under Voted,15
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,46,1,7,Total,<NP>,No,48
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,46,1,7,Total,<NP>,Yes,111
LFP 46-1143,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Registered Voters,771
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Counted,252
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Under Voted,2
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,No,93
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,Yes,157
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Registered Voters,771
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Counted,252
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Under Voted,24
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,Yes,135
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,No,93
COV 47-1145,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Over Voted,0
DES 33-1146,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Registered Voters,580
DES 33-1146,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Times Counted,164
DES 33-1146,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
DES 33-1146,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,<NP>,Yes,87
DES 33-1146,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,<NP>,No,77
DES 33-1146,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Registered Voters,451
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Counted,103
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Under Voted,0
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,<NP>,Approved,74
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,<NP>,Rejected,29
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Over Voted,0
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Registered Voters,451
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Counted,103
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Under Voted,5
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,<NP>,Yes,70
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,<NP>,No,28
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Over Voted,0
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Registered Voters,451
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Counted,103
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Under Voted,0
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,<NP>,Yes,74
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,<NP>,No,29
KMR 46-1147,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Over Voted,0
BUR 34-1150,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Registered Voters,363
BUR 34-1150,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Times Counted,158
BUR 34-1150,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Times Under Voted,0
BUR 34-1150,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,<NP>,No,74
BUR 34-1150,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,<NP>,Yes,84
BUR 34-1150,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Times Over Voted,0
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Registered Voters,466
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Counted,153
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Under Voted,1
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,No,70
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,Yes,82
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Registered Voters,466
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Counted,153
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Under Voted,15
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,Yes,67
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,No,71
KEN 47-1151,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Over Voted,0
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Registered Voters,519
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Counted,201
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Under Voted,16
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,No,103
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,Yes,82
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Over Voted,0
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Registered Voters,519
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Counted,201
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Under Voted,16
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,No,102
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,Yes,83
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Over Voted,0
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Registered Voters,519
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Counted,201
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,6
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,Yes,87
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,No,108
TIGER MTN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Registered Voters,520
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Counted,125
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,No,69
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,Yes,56
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Registered Voters,520
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Counted,125
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Under Voted,9
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,Yes,51
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,No,65
COV 47-1153,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Over Voted,0
TOLT,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,NP,Registered Voters,0
TOLT,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,NP,Times Counted,0
