"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 25","225","49"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 26","226","158"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 26","226","42"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 27","227","57"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 27","227","20"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 28","228","178"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 28","228","45"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 29","229","187"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 29","229","82"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 30","230","136"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 30","230","46"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 31","231","129"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 31","231","69"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 32","232","158"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 32","232","65"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 35","235","391"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 35","235","95"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 36","236","60"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 36","236","10"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 37","237","91"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 37","237","60"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 38","238","40"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 38","238","5"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 39","239","162"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 39","239","78"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 40","240","137"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 40","240","50"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 41","241","187"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 41","241","57"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 42","242","118"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 42","242","18"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 43","243","179"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 43","243","61"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 44","244","90"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 44","244","17"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 47","247","156"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 47","247","73"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 48","248","172"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 48","248","121"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 49","249","180"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 49","249","34"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 50","250","131"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 50","250","45"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 51","251","20"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 51","251","14"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 52","252","106"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 52","252","15"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 54","254","85"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 54","254","38"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 55","255","104"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 55","255","47"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 56","256","132"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 56","256","72"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 57","257","88"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 57","257","25"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 59","259","117"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 59","259","63"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Olympia 60","260","133"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Olympia 60","260","47"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Tumwater 02","402","46"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Tumwater 02","402","20"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Tumwater 06","406","151"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Tumwater 06","406","63"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Tumwater 07(*)","407","0"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Tumwater 07(*)","407","0"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Approved","Tumwater 12","412","57"
"Olympia School District No. 111 Proposition No. 2, Bonds to Construct and Renovate School Facilities and Make Safety Improvements -- $160,700,000 ","TH","Rejected","Tumwater 12","412","13"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Total","-1","748"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Total","-1","406"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Vail","53","98"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Vail","53","46"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Military","81","83"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Military","81","57"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Ruth Prairie","127","35"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Ruth Prairie","127","10"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Weir Prairie","128","153"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Weir Prairie","128","96"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Mcintosh","149","132"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Mcintosh","149","91"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Rainier 01","601","137"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Rainier 01","601","61"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Rainier 02(*)","602","0"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Rainier 02(*)","602","0"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","Yes","Yelm 4(*)","704","0"
"Rainier School District No. 307 Proposition No. 1, Replacement School Programs and Operations Levy ","TH","No","Yelm 4(*)","704","0"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Total","-1","1381"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Total","-1","1001"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Rocky Prairie","45","96"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Rocky Prairie","45","85"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Scott Lake South","49","16"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Scott Lake South","49","6"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Vail","53","34"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Vail","53","29"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","South Union","146","45"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","South Union","146","32"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Plumb","147","159"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Plumb","147","100"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Scatter Creek","148","123"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Scatter Creek","148","80"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Mcintosh","149","119"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Mcintosh","149","66"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Skookumchuck","158","154"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Skookumchuck","158","119"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Stedman","180","115"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Stedman","180","83"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Henness","198","13"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Henness","198","18"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Beaver Creek","199","186"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Beaver Creek","199","232"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tenino 01","501","109"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tenino 01","501","55"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tenino 02","502","145"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tenino 02","502","63"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Bucoda","801","67"
"Tenino School District No. 402 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Bucoda","801","33"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Total","-1","5672"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Total","-1","2758"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Trails End","34","325"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Trails End","34","129"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Rich","36","144"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Rich","36","66"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Simmons 9(*)","42","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Simmons 9(*)","42","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Scott Lake South","49","120"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Scott Lake South","49","63"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Salmon Creek","50","64"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Salmon Creek","50","54"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Spurgeon Creek","51","38"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Spurgeon Creek","51","54"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Black River","62","75"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Black River","62","68"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Airport","64","12"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Airport","64","11"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Simmons 2(*)","68","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Simmons 2(*)","68","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Simmons 3(*)","69","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Simmons 3(*)","69","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Simmons 4(*)","70","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Simmons 4(*)","70","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Prine","83","16"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Prine","83","18"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Glenwood","84","53"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Glenwood","84","26"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Greenridge","86","71"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Greenridge","86","53"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tilley","89","183"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tilley","89","104"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Delridge","97","49"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Delridge","97","19"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Alpine","99","285"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Alpine","99","135"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Chambers","122","123"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Chambers","122","65"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Plainview(*)","139","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Plainview(*)","139","0"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Bush Prairie","143","30"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Bush Prairie","143","17"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Black Lake","144","191"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Black Lake","144","127"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Delphi","145","146"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Delphi","145","77"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","South Union","146","141"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","South Union","146","82"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Littlerock","151","196"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Littlerock","151","179"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Scott Lake North","155","65"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Scott Lake North","155","45"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Evergreen Shores","164","105"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Evergreen Shores","164","67"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Sunwood Lakes","165","54"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Sunwood Lakes","165","25"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Waddell Creek","171","123"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Waddell Creek","171","82"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Camelot","173","114"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Camelot","173","55"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Munn Lake","182","91"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Munn Lake","182","58"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Scheller","184","66"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Scheller","184","33"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Lakeside","190","69"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Lakeside","190","41"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","East Olympia","192","129"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","East Olympia","192","73"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Olympia 16","216","25"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Olympia 16","216","8"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 01","401","112"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 01","401","30"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 02","402","105"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 02","402","24"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 03","403","170"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 03","403","59"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 04","404","90"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 04","404","37"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 05","405","141"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 05","405","57"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 06","406","104"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 06","406","33"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 07","407","119"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 07","407","37"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 08","408","173"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 08","408","46"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 09","409","119"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 09","409","43"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 10","410","205"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 10","410","75"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 11","411","235"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 11","411","116"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 12","412","122"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 12","412","28"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 13","413","62"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 13","413","21"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 14","414","91"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","No","Tumwater 14","414","29"
"Tumwater School District No. 033 Proposition No. 1, Replacement Educational Programs and Operations Levy ","TH","Yes","Tumwater 15","415","171"
