Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
SEA 34-1477,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,90
SEA 34-1477,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1477,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,59
SEA 34-1477,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,33
SEA 34-1477,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,318
SEA 34-1477,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1477,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,90
SEA 34-1477,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1477,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,57
SEA 34-1478,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,38
SEA 34-1478,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,251
SEA 34-1478,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1478,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,105
SEA 34-1478,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1478,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,67
SEA 34-1478,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,37
SEA 34-1478,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,251
SEA 34-1478,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1478,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,105
SEA 34-1478,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1478,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,68
SEA 34-1479,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,44
SEA 34-1479,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,321
SEA 34-1479,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1479,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,122
SEA 34-1479,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1479,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,77
SEA 34-1479,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,46
SEA 34-1479,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,321
SEA 34-1479,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1479,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,122
SEA 34-1479,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1479,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,76
SEA 34-1480,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,63
SEA 34-1480,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,603
SEA 34-1480,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1480,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,193
SEA 34-1480,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1480,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,129
SEA 34-1480,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,65
SEA 34-1480,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,603
SEA 34-1480,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1480,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,193
SEA 34-1480,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1480,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,127
SEA 34-1481,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,32
SEA 34-1481,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,493
SEA 34-1481,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1481,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,99
SEA 34-1481,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1481,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,67
SEA 34-1481,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,30
SEA 34-1481,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,493
SEA 34-1481,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1481,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,99
SEA 34-1481,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1481,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,69
SEA 34-1482,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,21
SEA 34-1482,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,327
SEA 34-1482,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1482,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,85
SEA 34-1482,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1482,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,63
SEA 34-1482,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,21
SEA 34-1482,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,327
SEA 34-1482,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1482,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,85
SEA 34-1482,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1482,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,64
SEA 34-1484,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,33
SEA 34-1484,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,368
SEA 34-1484,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1484,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,83
SEA 34-1484,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1484,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,50
SEA 34-1484,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,34
SEA 34-1484,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,368
SEA 34-1484,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1484,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,83
SEA 34-1484,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1484,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,49
SEA 34-1485,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,23
SEA 34-1485,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,752
SEA 34-1485,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1485,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,145
SEA 34-1485,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1485,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,122
SEA 34-1485,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,21
SEA 34-1485,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,752
SEA 34-1485,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,3
SEA 34-1485,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,145
SEA 34-1485,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1485,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,121
SEA 34-1486,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,43
SEA 34-1486,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,370
SEA 34-1486,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,2
SEA 34-1486,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,109
SEA 34-1486,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1486,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,64
SEA 34-1486,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,44
SEA 34-1486,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,370
SEA 34-1486,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1486,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,109
SEA 34-1486,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1486,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,65
SEA 34-1487,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,47
SEA 34-1487,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,367
SEA 34-1487,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1487,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,124
SEA 34-1487,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1487,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,77
SEA 34-1487,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,48
SEA 34-1487,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,367
SEA 34-1487,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1487,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,124
SEA 34-1487,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1487,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,75
SEA 34-1488,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,45
SEA 34-1488,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,778
SEA 34-1488,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1488,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,141
SEA 34-1488,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1488,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,96
SEA 34-1488,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,41
SEA 34-1488,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,778
SEA 34-1488,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1488,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,141
SEA 34-1488,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1488,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,100
SEA 34-1489,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,48
SEA 34-1489,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,755
SEA 34-1489,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1489,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,144
SEA 34-1489,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1489,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,96
SEA 34-1489,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,50
SEA 34-1489,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,755
SEA 34-1489,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1489,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,144
SEA 34-1489,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1489,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,94
SEA 34-1490,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,46
SEA 34-1490,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,451
SEA 34-1490,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,2
SEA 34-1490,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,119
SEA 34-1490,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1490,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,71
SEA 34-1490,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,44
SEA 34-1490,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,451
SEA 34-1490,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1490,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,119
SEA 34-1490,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1490,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,74
SEA 34-1493,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,42
SEA 34-1493,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,721
SEA 34-1493,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1493,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,135
SEA 34-1493,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1493,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,92
SEA 34-1493,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,36
SEA 34-1493,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,721
SEA 34-1493,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1493,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,135
SEA 34-1493,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1493,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,98
SEA 34-1494,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,48
SEA 34-1494,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,554
SEA 34-1494,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1494,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,125
SEA 34-1494,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1494,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,76
SEA 34-1494,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,49
SEA 34-1494,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,554
SEA 34-1494,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1494,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,125
SEA 34-1494,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1494,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,75
SEA 34-1496,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,65
SEA 34-1496,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,896
SEA 34-1496,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1496,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,179
SEA 34-1496,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1496,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,114
SEA 34-1496,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,65
SEA 34-1496,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,896
SEA 34-1496,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1496,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,179
SEA 34-1496,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1496,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,113
SEA 34-1497,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,80
SEA 34-1497,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,725
SEA 34-1497,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1497,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,195
SEA 34-1497,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1497,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,114
SEA 34-1497,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,77
SEA 34-1497,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,725
SEA 34-1497,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1497,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,195
SEA 34-1497,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1497,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,118
SEA 34-1498,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,53
SEA 34-1498,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,704
SEA 34-1498,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,2
SEA 34-1498,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,182
SEA 34-1498,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1498,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,127
SEA 34-1498,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,58
SEA 34-1498,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,704
