Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
BRONSON,Republican Party,45,3,1,Total,NP,Times Blank Voted,160
BRONSON,Republican Party,45,3,1,Total,NP,Times Counted,270
BRONSON,Republican Party,45,3,1,Total,NP,Times Over Voted,0
BRONSON,Republican Party,45,3,1,Total,NP,Write-In,0
BROOKSIDE,Democratic Party,45,3,1,Total,NP,Bernie Sanders,46
BROOKSIDE,Democratic Party,45,3,1,Total,NP,Hillary Clinton,77
BROOKSIDE,Democratic Party,45,3,1,Total,NP,Registered Voters,566
BROOKSIDE,Democratic Party,45,3,1,Total,NP,Times Blank Voted,88
BROOKSIDE,Democratic Party,45,3,1,Total,NP,Times Counted,213
BROOKSIDE,Democratic Party,45,3,1,Total,NP,Times Over Voted,0
BROOKSIDE,Democratic Party,45,3,1,Total,NP,Write-In,2
BROOKSIDE,Republican Party,45,3,1,Total,NP,Ben Carson,1
BROOKSIDE,Republican Party,45,3,1,Total,NP,Donald J. Trump,66
BROOKSIDE,Republican Party,45,3,1,Total,NP,John R. Kasich,13
BROOKSIDE,Republican Party,45,3,1,Total,NP,Registered Voters,566
BROOKSIDE,Republican Party,45,3,1,Total,NP,Ted Cruz,7
BROOKSIDE,Republican Party,45,3,1,Total,NP,Times Blank Voted,125
BROOKSIDE,Republican Party,45,3,1,Total,NP,Times Counted,213
BROOKSIDE,Republican Party,45,3,1,Total,NP,Times Over Voted,0
BROOKSIDE,Republican Party,45,3,1,Total,NP,Write-In,1
BROOKTRAILS,Democratic Party,45,3,1,Total,NP,Bernie Sanders,64
BROOKTRAILS,Democratic Party,45,3,1,Total,NP,Hillary Clinton,72
BROOKTRAILS,Democratic Party,45,3,1,Total,NP,Registered Voters,572
BROOKTRAILS,Democratic Party,45,3,1,Total,NP,Times Blank Voted,75
BROOKTRAILS,Democratic Party,45,3,1,Total,NP,Times Counted,211
BROOKTRAILS,Democratic Party,45,3,1,Total,NP,Times Over Voted,0
BROOKTRAILS,Democratic Party,45,3,1,Total,NP,Write-In,0
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Ben Carson,3
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Donald J. Trump,57
BROOKTRAILS,Republican Party,45,3,1,Total,NP,John R. Kasich,2
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Registered Voters,572
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Ted Cruz,11
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Times Blank Voted,136
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Times Counted,211
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Times Over Voted,0
BROOKTRAILS,Republican Party,45,3,1,Total,NP,Write-In,2
BRYAN,Democratic Party,47,7,8,Total,NP,Bernie Sanders,30
BRYAN,Democratic Party,47,7,8,Total,NP,Hillary Clinton,18
BRYAN,Democratic Party,47,7,8,Total,NP,Registered Voters,358
BRYAN,Democratic Party,47,7,8,Total,NP,Times Blank Voted,64
BRYAN,Democratic Party,47,7,8,Total,NP,Times Counted,112
BRYAN,Democratic Party,47,7,8,Total,NP,Times Over Voted,0
BRYAN,Democratic Party,47,7,8,Total,NP,Write-In,0
BRYAN,Republican Party,47,7,8,Total,NP,Ben Carson,0
BRYAN,Republican Party,47,7,8,Total,NP,Donald J. Trump,54
BRYAN,Republican Party,47,7,8,Total,NP,John R. Kasich,1
BRYAN,Republican Party,47,7,8,Total,NP,Registered Voters,358
BRYAN,Republican Party,47,7,8,Total,NP,Ted Cruz,9
BRYAN,Republican Party,47,7,8,Total,NP,Times Blank Voted,48
BRYAN,Republican Party,47,7,8,Total,NP,Times Counted,112
BRYAN,Republican Party,47,7,8,Total,NP,Times Over Voted,0
BRYAN,Republican Party,47,7,8,Total,NP,Write-In,0
BRYN MAWR,Democratic Party,37,2,9,Total,NP,Bernie Sanders,22
BRYN MAWR,Democratic Party,37,2,9,Total,NP,Hillary Clinton,62
BRYN MAWR,Democratic Party,37,2,9,Total,NP,Registered Voters,359
BRYN MAWR,Democratic Party,37,2,9,Total,NP,Times Blank Voted,48
BRYN MAWR,Democratic Party,37,2,9,Total,NP,Times Counted,132
BRYN MAWR,Democratic Party,37,2,9,Total,NP,Times Over Voted,0
BRYN MAWR,Democratic Party,37,2,9,Total,NP,Write-In,0
BRYN MAWR,Republican Party,37,2,9,Total,NP,Ben Carson,1
BRYN MAWR,Republican Party,37,2,9,Total,NP,Donald J. Trump,37
BRYN MAWR,Republican Party,37,2,9,Total,NP,John R. Kasich,7
BRYN MAWR,Republican Party,37,2,9,Total,NP,Registered Voters,359
BRYN MAWR,Republican Party,37,2,9,Total,NP,Ted Cruz,3
BRYN MAWR,Republican Party,37,2,9,Total,NP,Times Blank Voted,84
BRYN MAWR,Republican Party,37,2,9,Total,NP,Times Counted,132
BRYN MAWR,Republican Party,37,2,9,Total,NP,Times Over Voted,0
BRYN MAWR,Republican Party,37,2,9,Total,NP,Write-In,0
BUR 33-0009,Democratic Party,33,8,7,Total,NP,Bernie Sanders,27
BUR 33-0009,Democratic Party,33,8,7,Total,NP,Hillary Clinton,29
BUR 33-0009,Democratic Party,33,8,7,Total,NP,Registered Voters,296
BUR 33-0009,Democratic Party,33,8,7,Total,NP,Times Blank Voted,30
BUR 33-0009,Democratic Party,33,8,7,Total,NP,Times Counted,86
BUR 33-0009,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0009,Democratic Party,33,8,7,Total,NP,Write-In,0
BUR 33-0009,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0009,Republican Party,33,8,7,Total,NP,Donald J. Trump,22
BUR 33-0009,Republican Party,33,8,7,Total,NP,John R. Kasich,1
BUR 33-0009,Republican Party,33,8,7,Total,NP,Registered Voters,296
BUR 33-0009,Republican Party,33,8,7,Total,NP,Ted Cruz,6
BUR 33-0009,Republican Party,33,8,7,Total,NP,Times Blank Voted,56
BUR 33-0009,Republican Party,33,8,7,Total,NP,Times Counted,86
BUR 33-0009,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0009,Republican Party,33,8,7,Total,NP,Write-In,0
BUR 33-0094,Democratic Party,33,5,7,Total,NP,Bernie Sanders,48
BUR 33-0094,Democratic Party,33,5,7,Total,NP,Hillary Clinton,62
BUR 33-0094,Democratic Party,33,5,7,Total,NP,Registered Voters,455
BUR 33-0094,Democratic Party,33,5,7,Total,NP,Times Blank Voted,64
BUR 33-0094,Democratic Party,33,5,7,Total,NP,Times Counted,174
BUR 33-0094,Democratic Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-0094,Democratic Party,33,5,7,Total,NP,Write-In,0
BUR 33-0094,Republican Party,33,5,7,Total,NP,Ben Carson,0
BUR 33-0094,Republican Party,33,5,7,Total,NP,Donald J. Trump,51
BUR 33-0094,Republican Party,33,5,7,Total,NP,John R. Kasich,6
BUR 33-0094,Republican Party,33,5,7,Total,NP,Registered Voters,455
BUR 33-0094,Republican Party,33,5,7,Total,NP,Ted Cruz,5
BUR 33-0094,Republican Party,33,5,7,Total,NP,Times Blank Voted,110
BUR 33-0094,Republican Party,33,5,7,Total,NP,Times Counted,174
BUR 33-0094,Republican Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-0094,Republican Party,33,5,7,Total,NP,Write-In,2
BUR 33-0251,Democratic Party,33,5,7,Total,NP,Bernie Sanders,27
BUR 33-0251,Democratic Party,33,5,7,Total,NP,Hillary Clinton,54
BUR 33-0251,Democratic Party,33,5,7,Total,NP,Registered Voters,419
BUR 33-0251,Democratic Party,33,5,7,Total,NP,Times Blank Voted,44
BUR 33-0251,Democratic Party,33,5,7,Total,NP,Times Counted,125
BUR 33-0251,Democratic Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-0251,Democratic Party,33,5,7,Total,NP,Write-In,0
BUR 33-0251,Republican Party,33,5,7,Total,NP,Ben Carson,2
BUR 33-0251,Republican Party,33,5,7,Total,NP,Donald J. Trump,38
BUR 33-0251,Republican Party,33,5,7,Total,NP,John R. Kasich,1
BUR 33-0251,Republican Party,33,5,7,Total,NP,Registered Voters,419
BUR 33-0251,Republican Party,33,5,7,Total,NP,Ted Cruz,3
BUR 33-0251,Republican Party,33,5,7,Total,NP,Times Blank Voted,81
BUR 33-0251,Republican Party,33,5,7,Total,NP,Times Counted,125
BUR 33-0251,Republican Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-0251,Republican Party,33,5,7,Total,NP,Write-In,0
BUR 33-0289,Democratic Party,33,8,7,Total,NP,Bernie Sanders,57
BUR 33-0289,Democratic Party,33,8,7,Total,NP,Hillary Clinton,50
BUR 33-0289,Democratic Party,33,8,7,Total,NP,Registered Voters,445
BUR 33-0289,Democratic Party,33,8,7,Total,NP,Times Blank Voted,34
BUR 33-0289,Democratic Party,33,8,7,Total,NP,Times Counted,142
BUR 33-0289,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0289,Democratic Party,33,8,7,Total,NP,Write-In,1
BUR 33-0289,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0289,Republican Party,33,8,7,Total,NP,Donald J. Trump,24
BUR 33-0289,Republican Party,33,8,7,Total,NP,John R. Kasich,4
BUR 33-0289,Republican Party,33,8,7,Total,NP,Registered Voters,445
BUR 33-0289,Republican Party,33,8,7,Total,NP,Ted Cruz,3
BUR 33-0289,Republican Party,33,8,7,Total,NP,Times Blank Voted,109
BUR 33-0289,Republican Party,33,8,7,Total,NP,Times Counted,142
BUR 33-0289,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0289,Republican Party,33,8,7,Total,NP,Write-In,1
BUR 33-0476,Democratic Party,33,5,7,Total,NP,Bernie Sanders,84
BUR 33-0476,Democratic Party,33,5,7,Total,NP,Hillary Clinton,99
BUR 33-0476,Democratic Party,33,5,7,Total,NP,Registered Voters,835
BUR 33-0476,Democratic Party,33,5,7,Total,NP,Times Blank Voted,70
BUR 33-0476,Democratic Party,33,5,7,Total,NP,Times Counted,253
BUR 33-0476,Democratic Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-0476,Democratic Party,33,5,7,Total,NP,Write-In,0
BUR 33-0476,Republican Party,33,5,7,Total,NP,Ben Carson,2
BUR 33-0476,Republican Party,33,5,7,Total,NP,Donald J. Trump,47
BUR 33-0476,Republican Party,33,5,7,Total,NP,John R. Kasich,7
BUR 33-0476,Republican Party,33,5,7,Total,NP,Registered Voters,835
BUR 33-0476,Republican Party,33,5,7,Total,NP,Ted Cruz,13
BUR 33-0476,Republican Party,33,5,7,Total,NP,Times Blank Voted,183
BUR 33-0476,Republican Party,33,5,7,Total,NP,Times Counted,253
BUR 33-0476,Republican Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-0476,Republican Party,33,5,7,Total,NP,Write-In,1
BUR 33-0562,Democratic Party,33,8,7,Total,NP,Bernie Sanders,56
BUR 33-0562,Democratic Party,33,8,7,Total,NP,Hillary Clinton,63
BUR 33-0562,Democratic Party,33,8,7,Total,NP,Registered Voters,398
BUR 33-0562,Democratic Party,33,8,7,Total,NP,Times Blank Voted,23
BUR 33-0562,Democratic Party,33,8,7,Total,NP,Times Counted,143
BUR 33-0562,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0562,Democratic Party,33,8,7,Total,NP,Write-In,1
BUR 33-0562,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0562,Republican Party,33,8,7,Total,NP,Donald J. Trump,21
BUR 33-0562,Republican Party,33,8,7,Total,NP,John R. Kasich,0
BUR 33-0562,Republican Party,33,8,7,Total,NP,Registered Voters,398
BUR 33-0562,Republican Party,33,8,7,Total,NP,Ted Cruz,1
BUR 33-0562,Republican Party,33,8,7,Total,NP,Times Blank Voted,120
BUR 33-0562,Republican Party,33,8,7,Total,NP,Times Counted,143
BUR 33-0562,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0562,Republican Party,33,8,7,Total,NP,Write-In,0
BUR 33-0701,Democratic Party,33,8,7,Total,NP,Bernie Sanders,75
BUR 33-0701,Democratic Party,33,8,7,Total,NP,Hillary Clinton,94
BUR 33-0701,Democratic Party,33,8,7,Total,NP,Registered Voters,725
BUR 33-0701,Democratic Party,33,8,7,Total,NP,Times Blank Voted,61
BUR 33-0701,Democratic Party,33,8,7,Total,NP,Times Counted,231
BUR 33-0701,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0701,Democratic Party,33,8,7,Total,NP,Write-In,1
BUR 33-0701,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0701,Republican Party,33,8,7,Total,NP,Donald J. Trump,53
BUR 33-0701,Republican Party,33,8,7,Total,NP,John R. Kasich,2
BUR 33-0701,Republican Party,33,8,7,Total,NP,Registered Voters,725
BUR 33-0701,Republican Party,33,8,7,Total,NP,Ted Cruz,3
BUR 33-0701,Republican Party,33,8,7,Total,NP,Times Blank Voted,170
BUR 33-0701,Republican Party,33,8,7,Total,NP,Times Counted,231
BUR 33-0701,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0701,Republican Party,33,8,7,Total,NP,Write-In,2
BUR 33-0705,Democratic Party,33,8,7,Total,NP,Bernie Sanders,83
BUR 33-0705,Democratic Party,33,8,7,Total,NP,Hillary Clinton,84
BUR 33-0705,Democratic Party,33,8,7,Total,NP,Registered Voters,748
BUR 33-0705,Democratic Party,33,8,7,Total,NP,Times Blank Voted,39
BUR 33-0705,Democratic Party,33,8,7,Total,NP,Times Counted,206
BUR 33-0705,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0705,Democratic Party,33,8,7,Total,NP,Write-In,0
BUR 33-0705,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0705,Republican Party,33,8,7,Total,NP,Donald J. Trump,29
BUR 33-0705,Republican Party,33,8,7,Total,NP,John R. Kasich,4
BUR 33-0705,Republican Party,33,8,7,Total,NP,Registered Voters,748
BUR 33-0705,Republican Party,33,8,7,Total,NP,Ted Cruz,5
BUR 33-0705,Republican Party,33,8,7,Total,NP,Times Blank Voted,167
BUR 33-0705,Republican Party,33,8,7,Total,NP,Times Counted,206
BUR 33-0705,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0705,Republican Party,33,8,7,Total,NP,Write-In,0
BUR 33-0729,Democratic Party,33,8,7,Total,NP,Bernie Sanders,85
BUR 33-0729,Democratic Party,33,8,7,Total,NP,Hillary Clinton,90
BUR 33-0729,Democratic Party,33,8,7,Total,NP,Registered Voters,952
BUR 33-0729,Democratic Party,33,8,7,Total,NP,Times Blank Voted,77
BUR 33-0729,Democratic Party,33,8,7,Total,NP,Times Counted,253
BUR 33-0729,Democratic Party,33,8,7,Total,NP,Times Over Voted,1
BUR 33-0729,Democratic Party,33,8,7,Total,NP,Write-In,0
BUR 33-0729,Republican Party,33,8,7,Total,NP,Ben Carson,0
BUR 33-0729,Republican Party,33,8,7,Total,NP,Donald J. Trump,60
BUR 33-0729,Republican Party,33,8,7,Total,NP,John R. Kasich,8
BUR 33-0729,Republican Party,33,8,7,Total,NP,Registered Voters,952
BUR 33-0729,Republican Party,33,8,7,Total,NP,Ted Cruz,7
BUR 33-0729,Republican Party,33,8,7,Total,NP,Times Blank Voted,176
BUR 33-0729,Republican Party,33,8,7,Total,NP,Times Counted,253
BUR 33-0729,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0729,Republican Party,33,8,7,Total,NP,Write-In,2
BUR 33-0805,Democratic Party,33,8,7,Total,NP,Bernie Sanders,68
BUR 33-0805,Democratic Party,33,8,7,Total,NP,Hillary Clinton,97
BUR 33-0805,Democratic Party,33,8,7,Total,NP,Registered Voters,659
BUR 33-0805,Democratic Party,33,8,7,Total,NP,Times Blank Voted,56
BUR 33-0805,Democratic Party,33,8,7,Total,NP,Times Counted,221
BUR 33-0805,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0805,Democratic Party,33,8,7,Total,NP,Write-In,0
BUR 33-0805,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0805,Republican Party,33,8,7,Total,NP,Donald J. Trump,41
BUR 33-0805,Republican Party,33,8,7,Total,NP,John R. Kasich,5
BUR 33-0805,Republican Party,33,8,7,Total,NP,Registered Voters,659
BUR 33-0805,Republican Party,33,8,7,Total,NP,Ted Cruz,6
BUR 33-0805,Republican Party,33,8,7,Total,NP,Times Blank Voted,165
BUR 33-0805,Republican Party,33,8,7,Total,NP,Times Counted,221
BUR 33-0805,Republican Party,33,8,7,Total,NP,Times Over Voted,1
BUR 33-0805,Republican Party,33,8,7,Total,NP,Write-In,2
BUR 33-0818,Democratic Party,33,8,7,Total,NP,Bernie Sanders,92
BUR 33-0818,Democratic Party,33,8,7,Total,NP,Hillary Clinton,77
BUR 33-0818,Democratic Party,33,8,7,Total,NP,Registered Voters,805
BUR 33-0818,Democratic Party,33,8,7,Total,NP,Times Blank Voted,64
BUR 33-0818,Democratic Party,33,8,7,Total,NP,Times Counted,233
BUR 33-0818,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0818,Democratic Party,33,8,7,Total,NP,Write-In,0
BUR 33-0818,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0818,Republican Party,33,8,7,Total,NP,Donald J. Trump,51
BUR 33-0818,Republican Party,33,8,7,Total,NP,John R. Kasich,1
BUR 33-0818,Republican Party,33,8,7,Total,NP,Registered Voters,805
BUR 33-0818,Republican Party,33,8,7,Total,NP,Ted Cruz,10
BUR 33-0818,Republican Party,33,8,7,Total,NP,Times Blank Voted,169
BUR 33-0818,Republican Party,33,8,7,Total,NP,Times Counted,233
BUR 33-0818,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0818,Republican Party,33,8,7,Total,NP,Write-In,1
BUR 33-0957,Democratic Party,33,8,7,Total,NP,Bernie Sanders,28
BUR 33-0957,Democratic Party,33,8,7,Total,NP,Hillary Clinton,45
BUR 33-0957,Democratic Party,33,8,7,Total,NP,Registered Voters,339
BUR 33-0957,Democratic Party,33,8,7,Total,NP,Times Blank Voted,18
BUR 33-0957,Democratic Party,33,8,7,Total,NP,Times Counted,91
BUR 33-0957,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0957,Democratic Party,33,8,7,Total,NP,Write-In,0
BUR 33-0957,Republican Party,33,8,7,Total,NP,Ben Carson,1
BUR 33-0957,Republican Party,33,8,7,Total,NP,Donald J. Trump,16
BUR 33-0957,Republican Party,33,8,7,Total,NP,John R. Kasich,0
BUR 33-0957,Republican Party,33,8,7,Total,NP,Registered Voters,339
BUR 33-0957,Republican Party,33,8,7,Total,NP,Ted Cruz,0
BUR 33-0957,Republican Party,33,8,7,Total,NP,Times Blank Voted,74
BUR 33-0957,Republican Party,33,8,7,Total,NP,Times Counted,91
BUR 33-0957,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-0957,Republican Party,33,8,7,Total,NP,Write-In,0
BUR 33-1067,Democratic Party,33,5,7,Total,NP,Bernie Sanders,40
BUR 33-1067,Democratic Party,33,5,7,Total,NP,Hillary Clinton,57
BUR 33-1067,Democratic Party,33,5,7,Total,NP,Registered Voters,468
BUR 33-1067,Democratic Party,33,5,7,Total,NP,Times Blank Voted,55
BUR 33-1067,Democratic Party,33,5,7,Total,NP,Times Counted,153
BUR 33-1067,Democratic Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-1067,Democratic Party,33,5,7,Total,NP,Write-In,1
BUR 33-1067,Republican Party,33,5,7,Total,NP,Ben Carson,2
BUR 33-1067,Republican Party,33,5,7,Total,NP,Donald J. Trump,36
BUR 33-1067,Republican Party,33,5,7,Total,NP,John R. Kasich,7
BUR 33-1067,Republican Party,33,5,7,Total,NP,Registered Voters,468
BUR 33-1067,Republican Party,33,5,7,Total,NP,Ted Cruz,7
BUR 33-1067,Republican Party,33,5,7,Total,NP,Times Blank Voted,98
BUR 33-1067,Republican Party,33,5,7,Total,NP,Times Counted,153
BUR 33-1067,Republican Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-1067,Republican Party,33,5,7,Total,NP,Write-In,3
BUR 33-1189,Democratic Party,33,8,7,Total,NP,Bernie Sanders,52
BUR 33-1189,Democratic Party,33,8,7,Total,NP,Hillary Clinton,62
BUR 33-1189,Democratic Party,33,8,7,Total,NP,Registered Voters,667
BUR 33-1189,Democratic Party,33,8,7,Total,NP,Times Blank Voted,66
BUR 33-1189,Democratic Party,33,8,7,Total,NP,Times Counted,180
BUR 33-1189,Democratic Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-1189,Democratic Party,33,8,7,Total,NP,Write-In,0
BUR 33-1189,Republican Party,33,8,7,Total,NP,Ben Carson,3
BUR 33-1189,Republican Party,33,8,7,Total,NP,Donald J. Trump,54
BUR 33-1189,Republican Party,33,8,7,Total,NP,John R. Kasich,4
BUR 33-1189,Republican Party,33,8,7,Total,NP,Registered Voters,667
BUR 33-1189,Republican Party,33,8,7,Total,NP,Ted Cruz,4
BUR 33-1189,Republican Party,33,8,7,Total,NP,Times Blank Voted,115
BUR 33-1189,Republican Party,33,8,7,Total,NP,Times Counted,180
BUR 33-1189,Republican Party,33,8,7,Total,NP,Times Over Voted,0
BUR 33-1189,Republican Party,33,8,7,Total,NP,Write-In,0
BUR 33-3716,Democratic Party,33,5,7,Total,NP,Bernie Sanders,40
BUR 33-3716,Democratic Party,33,5,7,Total,NP,Hillary Clinton,55
BUR 33-3716,Democratic Party,33,5,7,Total,NP,Registered Voters,483
BUR 33-3716,Democratic Party,33,5,7,Total,NP,Times Blank Voted,37
BUR 33-3716,Democratic Party,33,5,7,Total,NP,Times Counted,133
BUR 33-3716,Democratic Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-3716,Democratic Party,33,5,7,Total,NP,Write-In,1
BUR 33-3716,Republican Party,33,5,7,Total,NP,Ben Carson,6
BUR 33-3716,Republican Party,33,5,7,Total,NP,Donald J. Trump,30
BUR 33-3716,Republican Party,33,5,7,Total,NP,John R. Kasich,1
BUR 33-3716,Republican Party,33,5,7,Total,NP,Registered Voters,483
BUR 33-3716,Republican Party,33,5,7,Total,NP,Ted Cruz,0
BUR 33-3716,Republican Party,33,5,7,Total,NP,Times Blank Voted,96
BUR 33-3716,Republican Party,33,5,7,Total,NP,Times Counted,133
BUR 33-3716,Republican Party,33,5,7,Total,NP,Times Over Voted,0
BUR 33-3716,Republican Party,33,5,7,Total,NP,Write-In,0
BUR 34-0025,Democratic Party,34,8,7,Total,NP,Bernie Sanders,123
BUR 34-0025,Democratic Party,34,8,7,Total,NP,Hillary Clinton,89
BUR 34-0025,Democratic Party,34,8,7,Total,NP,Registered Voters,793
BUR 34-0025,Democratic Party,34,8,7,Total,NP,Times Blank Voted,71
BUR 34-0025,Democratic Party,34,8,7,Total,NP,Times Counted,283
BUR 34-0025,Democratic Party,34,8,7,Total,NP,Times Over Voted,0
BUR 34-0025,Democratic Party,34,8,7,Total,NP,Write-In,0
BUR 34-0025,Republican Party,34,8,7,Total,NP,Ben Carson,1
BUR 34-0025,Republican Party,34,8,7,Total,NP,Donald J. Trump,51
BUR 34-0025,Republican Party,34,8,7,Total,NP,John R. Kasich,6
BUR 34-0025,Republican Party,34,8,7,Total,NP,Registered Voters,793
BUR 34-0025,Republican Party,34,8,7,Total,NP,Ted Cruz,12
BUR 34-0025,Republican Party,34,8,7,Total,NP,Times Blank Voted,212
BUR 34-0025,Republican Party,34,8,7,Total,NP,Times Counted,283
BUR 34-0025,Republican Party,34,8,7,Total,NP,Times Over Voted,0
BUR 34-0025,Republican Party,34,8,7,Total,NP,Write-In,1
BUR 34-0033,Democratic Party,34,8,7,Total,NP,Bernie Sanders,75
BUR 34-0033,Democratic Party,34,8,7,Total,NP,Hillary Clinton,81
BUR 34-0033,Democratic Party,34,8,7,Total,NP,Registered Voters,718
BUR 34-0033,Democratic Party,34,8,7,Total,NP,Times Blank Voted,71
BUR 34-0033,Democratic Party,34,8,7,Total,NP,Times Counted,227
BUR 34-0033,Democratic Party,34,8,7,Total,NP,Times Over Voted,0
BUR 34-0033,Democratic Party,34,8,7,Total,NP,Write-In,0
BUR 34-0033,Republican Party,34,8,7,Total,NP,Ben Carson,2
BUR 34-0033,Republican Party,34,8,7,Total,NP,Donald J. Trump,60
BUR 34-0033,Republican Party,34,8,7,Total,NP,John R. Kasich,2
BUR 34-0033,Republican Party,34,8,7,Total,NP,Registered Voters,718
BUR 34-0033,Republican Party,34,8,7,Total,NP,Ted Cruz,5
BUR 34-0033,Republican Party,34,8,7,Total,NP,Times Blank Voted,158
BUR 34-0033,Republican Party,34,8,7,Total,NP,Times Counted,227
BUR 34-0033,Republican Party,34,8,7,Total,NP,Times Over Voted,0
BUR 34-0033,Republican Party,34,8,7,Total,NP,Write-In,0
BUR 34-0295,Democratic Party,34,8,7,Total,NP,Bernie Sanders,69
BUR 34-0295,Democratic Party,34,8,7,Total,NP,Hillary Clinton,71
BUR 34-0295,Democratic Party,34,8,7,Total,NP,Registered Voters,499
BUR 34-0295,Democratic Party,34,8,7,Total,NP,Times Blank Voted,44
BUR 34-0295,Democratic Party,34,8,7,Total,NP,Times Counted,184
BUR 34-0295,Democratic Party,34,8,7,Total,NP,Times Over Voted,0
BUR 34-0295,Democratic Party,34,8,7,Total,NP,Write-In,0
BUR 34-0295,Republican Party,34,8,7,Total,NP,Ben Carson,1
BUR 34-0295,Republican Party,34,8,7,Total,NP,Donald J. Trump,34
BUR 34-0295,Republican Party,34,8,7,Total,NP,John R. Kasich,3
