county,precinct,office,district,party,race,votes,
Thurston,0125  DESCHUTES,State Rep 02-1,2,R,Roger Bush,139,
Thurston,0126  LONGMIRE,State Rep 02-1,2,R,Roger Bush,112,
Thurston,0127  RUTH  PRAIRIE,State Rep 02-1,2,R,Roger Bush,129,
Thurston,0128  WEIR  PRAIRIE,State Rep 02-1,2,R,Roger Bush,213,
Thurston,0130  BALD  HILLS,State Rep 02-1,2,R,Roger Bush,262,
Thurston,0138  LAWRENCE  LK SOUTH,State Rep 02-1,2,R,Roger Bush,98,
Thurston,0169  MCALLISTER  CREEK,State Rep 02-1,2,R,Roger Bush,101,
Thurston,0179  FOUR CORNERS,State Rep 02-1,2,R,Roger Bush,273,
Thurston,0193  BERRY VALLEY,State Rep 02-1,2,R,Roger Bush,117,
Thurston,0601  RAINIER 1,State Rep 02-1,2,R,Roger Bush,87,
Thurston,0602  RAINIER 2,State Rep 02-1,2,R,Roger Bush,102,
Thurston,0701  YELM 1,State Rep 02-1,2,R,Roger Bush,209,
Thurston,0702  YELM 2,State Rep 02-1,2,R,Roger Bush,169,
THURSTON WA,THURSTON WA,State Rep 02-1,2,R,Roger Bush,3124,
Thurston,0046  LAWRENCE LK NORTH,State Rep 02-2,2,R,Tom Campbell,191,
Thurston,0057  MEDICINE  CREEK,State Rep 02-2,2,R,Tom Campbell,100,
Thurston,0059  PLEASANT  HILL,State Rep 02-2,2,R,Tom Campbell,210,
Thurston,0060  SMITH  PRAIRIE,State Rep 02-2,2,R,Tom Campbell,182,
Thurston,0074  PINES,State Rep 02-2,2,R,Tom Campbell,182,
Thurston,0091  DEERBRUSH,State Rep 02-2,2,R,Tom Campbell,274,
Thurston,0111  NISQUALLY,State Rep 02-2,2,R,Tom Campbell,166,
Thurston,0124  FRISTOE,State Rep 02-2,2,R,Tom Campbell,178,
Thurston,0125  DESCHUTES,State Rep 02-2,2,R,Tom Campbell,186,
Thurston,0126  LONGMIRE,State Rep 02-2,2,R,Tom Campbell,145,
Thurston,0127  RUTH  PRAIRIE,State Rep 02-2,2,R,Tom Campbell,172,
Thurston,0128  WEIR  PRAIRIE,State Rep 02-2,2,R,Tom Campbell,277,
Thurston,0130  BALD  HILLS,State Rep 02-2,2,R,Tom Campbell,336,
Thurston,0138  LAWRENCE  LK SOUTH,State Rep 02-2,2,R,Tom Campbell,132,
Thurston,0169  MCALLISTER  CREEK,State Rep 02-2,2,R,Tom Campbell,169,
Thurston,0179  FOUR CORNERS,State Rep 02-2,2,R,Tom Campbell,311,
Thurston,0193  BERRY VALLEY,State Rep 02-2,2,R,Tom Campbell,157,
Thurston,0601  RAINIER 1,State Rep 02-2,2,R,Tom Campbell,140,
Thurston,0602  RAINIER 2,State Rep 02-2,2,R,Tom Campbell,139,
Thurston,0701  YELM 1,State Rep 02-2,2,R,Tom Campbell,282,
Thurston,0702  YELM 2,State Rep 02-2,2,R,Tom Campbell,218,
THURSTON WA,THURSTON WA,State Rep 02-2,2,R,Tom Campbell,4147,
Thurston,0043  UNIVERSITY  NORTH,State Rep 20-1,20,R,Richard DeBolt,79,
Thurston,0045  ROCKY  PRAIRIE,State Rep 20-1,20,R,Richard DeBolt,144,
Thurston,0048  MICHIGAN HILL,State Rep 20-1,20,R,Richard DeBolt,115,
Thurston,0049  SCOTT  LAKE  SOUTH,State Rep 20-1,20,R,Richard DeBolt,167,
Thurston,0050  SALMON  CREEK,State Rep 20-1,20,R,Richard DeBolt,92,
Thurston,0051  SPURGEON  CREEK,State Rep 20-1,20,R,Richard DeBolt,195,
Thurston,0052  JAMES,State Rep 20-1,20,R,Richard DeBolt,185,
Thurston,0053  VAIL,State Rep 20-1,20,R,Richard DeBolt,195,
Thurston,0054  ROCHESTER 5,State Rep 20-1,20,R,Richard DeBolt,194,
Thurston,0055  ROCHESTER 4,State Rep 20-1,20,R,Richard DeBolt,184,
Thurston,0062  BLACK  RIVER,State Rep 20-1,20,R,Richard DeBolt,182,
Thurston,0077  ZENKNER VALLEY,State Rep 20-1,20,R,Richard DeBolt,48,
Thurston,0078  TRI  LAKES,State Rep 20-1,20,R,Richard DeBolt,153,
Thurston,0079  UNIVERSITY  SOUTH,State Rep 20-1,20,R,Richard DeBolt,100,
Thurston,0081  MILITARY,State Rep 20-1,20,R,Richard DeBolt,45,
Thurston,0083  PRINE,State Rep 20-1,20,R,Richard DeBolt,40,
Thurston,0089  TILLEY,State Rep 20-1,20,R,Richard DeBolt,244,
Thurston,0092  MUSHROOM  CORNER,State Rep 20-1,20,R,Richard DeBolt,206,
Thurston,0093  TRAILBLAZER,State Rep 20-1,20,R,Richard DeBolt,142,
Thurston,0097  DELRIDGE,State Rep 20-1,20,R,Richard DeBolt,121,
Thurston,0098  MARVIN,State Rep 20-1,20,R,Richard DeBolt,271,
Thurston,0100  HEWITT  LAKE,State Rep 20-1,20,R,Richard DeBolt,131,
Thurston,0115  FOREST,State Rep 20-1,20,R,Richard DeBolt,271,
Thurston,0116  ST CLAIR,State Rep 20-1,20,R,Richard DeBolt,192,
Thurston,0118  FLEETWOOD,State Rep 20-1,20,R,Richard DeBolt,307,
Thurston,0119  LYDIA  HAWK,State Rep 20-1,20,R,Richard DeBolt,226,
Thurston,0120  HAYS,State Rep 20-1,20,R,Richard DeBolt,129,
Thurston,0121  INDIAN  SUMMER,State Rep 20-1,20,R,Richard DeBolt,316,
Thurston,0122  CHAMBERS,State Rep 20-1,20,R,Richard DeBolt,280,
Thurston,0145  DELPHI,State Rep 20-1,20,R,Richard DeBolt,194,
Thurston,0146  SOUTH  UNION,State Rep 20-1,20,R,Richard DeBolt,294,
Thurston,0147  PLUMB,State Rep 20-1,20,R,Richard DeBolt,238,
Thurston,0148  SCATTER  CREEK,State Rep 20-1,20,R,Richard DeBolt,101,
Thurston,0149  MCINTOSH,State Rep 20-1,20,R,Richard DeBolt,197,
Thurston,0150  VIOLET  PRAIRIE,State Rep 20-1,20,R,Richard DeBolt,186,
Thurston,0151  LITTLEROCK,State Rep 20-1,20,R,Richard DeBolt,213,
Thurston,0152  GATE,State Rep 20-1,20,R,Richard DeBolt,165,
Thurston,0153  ROCHESTER 1,State Rep 20-1,20,R,Richard DeBolt,160,
Thurston,0154  ROCHESTER 2,State Rep 20-1,20,R,Richard DeBolt,127,
Thurston,0155  SCOTT  LAKE  NORTH,State Rep 20-1,20,R,Richard DeBolt,99,
Thurston,0156  GRAND MOUND,State Rep 20-1,20,R,Richard DeBolt,122,
Thurston,0157 GIBSON  VALLEY,State Rep 20-1,20,R,Richard DeBolt,54,
Thurston,0158  SKOOKUMCHUCK,State Rep 20-1,20,R,Richard DeBolt,190,
Thurston,0165  SUNWOOD LAKES,State Rep 20-1,20,R,Richard DeBolt,178,
Thurston,0166  EATON  CREEK,State Rep 20-1,20,R,Richard DeBolt,116,
Thurston,0167  HAWKS  RIDGE,State Rep 20-1,20,R,Richard DeBolt,94,
Thurston,0170  ROCHESTER 3,State Rep 20-1,20,R,Richard DeBolt,177,
Thurston,0171  WADDELL  CREEK,State Rep 20-1,20,R,Richard DeBolt,143,
Thurston,0180  STEDMAN,State Rep 20-1,20,R,Richard DeBolt,171,
Thurston,0182  MUNN  LAKE,State Rep 20-1,20,R,Richard DeBolt,263,
Thurston,0184  SCHELLER,State Rep 20-1,20,R,Richard DeBolt,104,
Thurston,0185  FAIR OAKS,State Rep 20-1,20,R,Richard DeBolt,133,
Thurston,0187  MULLEN,State Rep 20-1,20,R,Richard DeBolt,185,
Thurston,0192  EAST OLYMPIA,State Rep 20-1,20,R,Richard DeBolt,123,
Thurston,0194  HARTWOOD,State Rep 20-1,20,R,Richard DeBolt,251,
Thurston,0196  MEADOWS,State Rep 20-1,20,R,Richard DeBolt,172,
Thurston,0197  SUMMERSET,State Rep 20-1,20,R,Richard DeBolt,256,
Thurston,0198  HENNESS,State Rep 20-1,20,R,Richard DeBolt,291,
Thurston,0199  BEAVER  CREEK,State Rep 20-1,20,R,Richard DeBolt,224,
Thurston,0423  TUMWATER 23,State Rep 20-1,20,R,Richard DeBolt,9,
Thurston,0501  TENINO 1,State Rep 20-1,20,R,Richard DeBolt,107,
Thurston,0502  TENINO,State Rep 20-1,20,R,Richard DeBolt,122,
Thurston,0801  BUCODA,State Rep 20-1,20,R,Richard DeBolt,82,
THURSTON WA,THURSTON WA,State Rep 20-1,20,R,Richard DeBolt,10495,
Thurston,0043  UNIVERSITY  NORTH,State Rep 20-2,20,R,Gary Alexander,92,
Thurston,0045  ROCKY  PRAIRIE,State Rep 20-2,20,R,Gary Alexander,145,
Thurston,0048  MICHIGAN HILL,State Rep 20-2,20,R,Gary Alexander,115,
Thurston,0049  SCOTT  LAKE  SOUTH,State Rep 20-2,20,R,Gary Alexander,198,
Thurston,0050  SALMON  CREEK,State Rep 20-2,20,R,Gary Alexander,110,
Thurston,0051  SPURGEON  CREEK,State Rep 20-2,20,R,Gary Alexander,220,
Thurston,0052  JAMES,State Rep 20-2,20,R,Gary Alexander,195,
Thurston,0053  VAIL,State Rep 20-2,20,R,Gary Alexander,211,
Thurston,0054  ROCHESTER 5,State Rep 20-2,20,R,Gary Alexander,215,
Thurston,0055  ROCHESTER 4,State Rep 20-2,20,R,Gary Alexander,179,
Thurston,0062  BLACK  RIVER,State Rep 20-2,20,R,Gary Alexander,200,
Thurston,0077  ZENKNER VALLEY,State Rep 20-2,20,R,Gary Alexander,47,
Thurston,0078  TRI  LAKES,State Rep 20-2,20,R,Gary Alexander,166,
Thurston,0079  UNIVERSITY  SOUTH,State Rep 20-2,20,R,Gary Alexander,105,
Thurston,0081  MILITARY,State Rep 20-2,20,R,Gary Alexander,48,
Thurston,0083  PRINE,State Rep 20-2,20,R,Gary Alexander,47,
Thurston,0089  TILLEY,State Rep 20-2,20,R,Gary Alexander,251,
Thurston,0092  MUSHROOM  CORNER,State Rep 20-2,20,R,Gary Alexander,206,
Thurston,0093  TRAILBLAZER,State Rep 20-2,20,R,Gary Alexander,161,
Thurston,0097  DELRIDGE,State Rep 20-2,20,R,Gary Alexander,138,
Thurston,0098  MARVIN,State Rep 20-2,20,R,Gary Alexander,286,
Thurston,0100  HEWITT  LAKE,State Rep 20-2,20,R,Gary Alexander,165,
Thurston,0115  FOREST,State Rep 20-2,20,R,Gary Alexander,297,
Thurston,0116  ST CLAIR,State Rep 20-2,20,R,Gary Alexander,199,
Thurston,0118  FLEETWOOD,State Rep 20-2,20,R,Gary Alexander,345,
Thurston,0119  LYDIA  HAWK,State Rep 20-2,20,R,Gary Alexander,256,
Thurston,0120  HAYS,State Rep 20-2,20,R,Gary Alexander,136,
Thurston,0121  INDIAN  SUMMER,State Rep 20-2,20,R,Gary Alexander,332,
Thurston,0122  CHAMBERS,State Rep 20-2,20,R,Gary Alexander,308,
Thurston,0145  DELPHI,State Rep 20-2,20,R,Gary Alexander,197,
Thurston,0146  SOUTH  UNION,State Rep 20-2,20,R,Gary Alexander,306,
Thurston,0147  PLUMB,State Rep 20-2,20,R,Gary Alexander,258,
Thurston,0148  SCATTER  CREEK,State Rep 20-2,20,R,Gary Alexander,106,
Thurston,0149  MCINTOSH,State Rep 20-2,20,R,Gary Alexander,222,
Thurston,0150  VIOLET  PRAIRIE,State Rep 20-2,20,R,Gary Alexander,213,
Thurston,0151  LITTLEROCK,State Rep 20-2,20,R,Gary Alexander,246,
Thurston,0152  GATE,State Rep 20-2,20,R,Gary Alexander,176,
Thurston,0153  ROCHESTER 1,State Rep 20-2,20,R,Gary Alexander,147,
Thurston,0154  ROCHESTER 2,State Rep 20-2,20,R,Gary Alexander,121,
Thurston,0155  SCOTT  LAKE  NORTH,State Rep 20-2,20,R,Gary Alexander,110,
Thurston,0156  GRAND MOUND,State Rep 20-2,20,R,Gary Alexander,126,
Thurston,0157 GIBSON  VALLEY,State Rep 20-2,20,R,Gary Alexander,55,
Thurston,0158  SKOOKUMCHUCK,State Rep 20-2,20,R,Gary Alexander,201,
Thurston,0165  SUNWOOD LAKES,State Rep 20-2,20,R,Gary Alexander,202,
Thurston,0166  EATON  CREEK,State Rep 20-2,20,R,Gary Alexander,115,
Thurston,0167  HAWKS  RIDGE,State Rep 20-2,20,R,Gary Alexander,112,
Thurston,0170  ROCHESTER 3,State Rep 20-2,20,R,Gary Alexander,182,
Thurston,0171  WADDELL  CREEK,State Rep 20-2,20,R,Gary Alexander,162,
Thurston,0180  STEDMAN,State Rep 20-2,20,R,Gary Alexander,185,
Thurston,0182  MUNN  LAKE,State Rep 20-2,20,R,Gary Alexander,282,
Thurston,0184  SCHELLER,State Rep 20-2,20,R,Gary Alexander,109,
Thurston,0185  FAIR OAKS,State Rep 20-2,20,R,Gary Alexander,148,
Thurston,0187  MULLEN,State Rep 20-2,20,R,Gary Alexander,181,
Thurston,0192  EAST OLYMPIA,State Rep 20-2,20,R,Gary Alexander,143,
Thurston,0194  HARTWOOD,State Rep 20-2,20,R,Gary Alexander,274,
Thurston,0196  MEADOWS,State Rep 20-2,20,R,Gary Alexander,178,
Thurston,0197  SUMMERSET,State Rep 20-2,20,R,Gary Alexander,262,
Thurston,0198  HENNESS,State Rep 20-2,20,R,Gary Alexander,291,
Thurston,0199  BEAVER  CREEK,State Rep 20-2,20,R,Gary Alexander,236,
Thurston,0423  TUMWATER 23,State Rep 20-2,20,R,Gary Alexander,7,
Thurston,0501  TENINO 1,State Rep 20-2,20,R,Gary Alexander,137,
Thurston,0502  TENINO,State Rep 20-2,20,R,Gary Alexander,134,
Thurston,0801  BUCODA,State Rep 20-2,20,R,Gary Alexander,88,
THURSTON WA,THURSTON WA,State Rep 20-2,20,R,Gary Alexander,11285,
Thurston,0129  COLLEGE,State Rep 22-1,22,D,Sandra Romero,62,
Thurston,0038  DELTA,State Rep 22-1,22,D,Sandra Romero,4,
Thurston,0039  JONES  BEACH,State Rep 22-1,22,D,Sandra Romero,102,
Thurston,0041  SIMMONS 8,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0042  SIMMONS 9,State Rep 22-1,22,D,Sandra Romero,2,
Thurston,0047  WOODARD  CREEK,State Rep 22-1,22,D,Sandra Romero,124,
Thurston,0056  ALDERGLEN,State Rep 22-1,22,D,Sandra Romero,108,
Thurston,0058  SKOKOMISH,State Rep 22-1,22,D,Sandra Romero,92,
Thurston,0063  AMES,State Rep 22-1,22,D,Sandra Romero,196,
Thurston,0064  AIRPORT,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0065  LUHR  BEACH,State Rep 22-1,22,D,Sandra Romero,175,
Thurston,0066  FISH TRAP,State Rep 22-1,22,D,Sandra Romero,169,
Thurston,0067  DENNIS,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0069  SIMMONS 3,State Rep 22-1,22,D,Sandra Romero,8,
Thurston,0070  SIMMONS 4,State Rep 22-1,22,D,Sandra Romero,15,
Thurston,0072  SIMMONS 6,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0073  SULENES 2,State Rep 22-1,22,D,Sandra Romero,8,
Thurston,0075  LONG  LAKE,State Rep 22-1,22,D,Sandra Romero,49,
Thurston,0076  HAWK ACRES,State Rep 22-1,22,D,Sandra Romero,109,
Thurston,0080  TOLMIE,State Rep 22-1,22,D,Sandra Romero,65,
Thurston,0082  GLEN TERRA,State Rep 22-1,22,D,Sandra Romero,68,
Thurston,0084  TROSPER  LAKE,State Rep 22-1,22,D,Sandra Romero,19,
Thurston,0085  WILDFLOWER,State Rep 22-1,22,D,Sandra Romero,9,
Thurston,0087  DRIFTWOOD,State Rep 22-1,22,D,Sandra Romero,64,
Thurston,0088  WOODLAND,State Rep 22-1,22,D,Sandra Romero,160,
Thurston,0090  SWEET  BRIAR,State Rep 22-1,22,D,Sandra Romero,247,
Thurston,0101  ZANGLE,State Rep 22-1,22,D,Sandra Romero,220,
Thurston,0102  BOSTON  HARBOR,State Rep 22-1,22,D,Sandra Romero,260,
Thurston,0103  GULL  HARBOR,State Rep 22-1,22,D,Sandra Romero,180,
Thurston,0104  FRIENDLY  GROVE,State Rep 22-1,22,D,Sandra Romero,129,
Thurston,0105  SOUTH  BAY,State Rep 22-1,22,D,Sandra Romero,224,
Thurston,0106  PUGET,State Rep 22-1,22,D,Sandra Romero,166,
Thurston,0107  BIGELOW,State Rep 22-1,22,D,Sandra Romero,169,
Thurston,0108  KIRSOP,State Rep 22-1,22,D,Sandra Romero,105,
Thurston,0109  PLEASANT GLADE,State Rep 22-1,22,D,Sandra Romero,160,
Thurston,0110  MONTGOMERY,State Rep 22-1,22,D,Sandra Romero,104,
Thurston,0112  ROOSEVELT,State Rep 22-1,22,D,Sandra Romero,182,
Thurston,0113  KINWOOD,State Rep 22-1,22,D,Sandra Romero,235,
Thurston,0114  MCKINLEY,State Rep 22-1,22,D,Sandra Romero,43,
Thurston,0117  HICKS,State Rep 22-1,22,D,Sandra Romero,38,
Thurston,0123  FREEDOM,State Rep 22-1,22,D,Sandra Romero,235,
Thurston,0134  COOPER  POINT,State Rep 22-1,22,D,Sandra Romero,175,
Thurston,0135  BUTLER COVE,State Rep 22-1,22,D,Sandra Romero,186,
Thurston,0136  BROADWAY,State Rep 22-1,22,D,Sandra Romero,266,
Thurston,0137  SULENES 1,State Rep 22-1,22,D,Sandra Romero,8,
Thurston,0139  PLAINVIEW,State Rep 22-1,22,D,Sandra Romero,226,
Thurston,0143  BUSH,State Rep 22-1,22,D,Sandra Romero,52,
Thurston,0159  MERIDIAN,State Rep 22-1,22,D,Sandra Romero,83,
Thurston,0160  JOHNSON  POINT,State Rep 22-1,22,D,Sandra Romero,193,
Thurston,0161  WARDS,State Rep 22-1,22,D,Sandra Romero,95,
Thurston,0162  THOMPSON,State Rep 22-1,22,D,Sandra Romero,164,
Thurston,0163  SMITH  LAKE,State Rep 22-1,22,D,Sandra Romero,170,
Thurston,0168  HOLMES,State Rep 22-1,22,D,Sandra Romero,190,
Thurston,0172  TYKLE  COVE,State Rep 22-1,22,D,Sandra Romero,226,
Thurston,0174  FRENCH,State Rep 22-1,22,D,Sandra Romero,233,
Thurston,0175  SUNSET BEACH,State Rep 22-1,22,D,Sandra Romero,269,
Thurston,0176  HENDERSON,State Rep 22-1,22,D,Sandra Romero,239,
Thurston,0177  ISRAEL,State Rep 22-1,22,D,Sandra Romero,3,
Thurston,0178  PATTISON,State Rep 22-1,22,D,Sandra Romero,89,
Thurston,0181  GLENWOOD,State Rep 22-1,22,D,Sandra Romero,53,
Thurston,0183  BEACH  CREST,State Rep 22-1,22,D,Sandra Romero,167,
Thurston,0186  WILDERNESS,State Rep 22-1,22,D,Sandra Romero,234,
Thurston,0189  SLEATER  KINNEY,State Rep 22-1,22,D,Sandra Romero,167,
Thurston,0195  LIBBY,State Rep 22-1,22,D,Sandra Romero,199,
Thurston,0201 OLYMPIA 1,State Rep 22-1,22,D,Sandra Romero,223,
Thurston,0202 OLYMPIA 2,State Rep 22-1,22,D,Sandra Romero,197,
Thurston,0203 OLYMPIA 3,State Rep 22-1,22,D,Sandra Romero,201,
Thurston,0204 OLYMPIA 4,State Rep 22-1,22,D,Sandra Romero,264,
Thurston,0205 OLYMPIA 5,State Rep 22-1,22,D,Sandra Romero,128,
Thurston,0206 OLYMPIA 6,State Rep 22-1,22,D,Sandra Romero,206,
Thurston,0207 OLYMPIA 7,State Rep 22-1,22,D,Sandra Romero,126,
Thurston,0208 OLYMPIA 8,State Rep 22-1,22,D,Sandra Romero,218,
Thurston,0209 OLYMPIA 9,State Rep 22-1,22,D,Sandra Romero,329,
Thurston,0210 OLYMPIA 10,State Rep 22-1,22,D,Sandra Romero,296,
Thurston,0211 OLYMPIA 11,State Rep 22-1,22,D,Sandra Romero,247,
Thurston,0212 OLYMPIA 12,State Rep 22-1,22,D,Sandra Romero,225,
Thurston,0213 OLYMPIA 13,State Rep 22-1,22,D,Sandra Romero,224,
Thurston,0214 OLYMPIA 14,State Rep 22-1,22,D,Sandra Romero,205,
Thurston,0215 OLYMPIA 15,State Rep 22-1,22,D,Sandra Romero,191,
Thurston,0216 OLYMPIA 16,State Rep 22-1,22,D,Sandra Romero,47,
Thurston,0217 OLYMPIA 17,State Rep 22-1,22,D,Sandra Romero,172,
Thurston,0218 OLYMPIA 18,State Rep 22-1,22,D,Sandra Romero,251,
Thurston,0219 OLYMPIA 19,State Rep 22-1,22,D,Sandra Romero,186,
Thurston,0220 OLYMPIA 20,State Rep 22-1,22,D,Sandra Romero,132,
Thurston,0221 OLYMPIA 21,State Rep 22-1,22,D,Sandra Romero,376,
Thurston,0223 OLYMPIA 23,State Rep 22-1,22,D,Sandra Romero,357,
Thurston,0224 OLYMPIA 24,State Rep 22-1,22,D,Sandra Romero,221,
Thurston,0225 OLYMPIA 25,State Rep 22-1,22,D,Sandra Romero,165,
Thurston,0226 OLYMPIA 26,State Rep 22-1,22,D,Sandra Romero,235,
Thurston,0227 OLYMPIA 27,State Rep 22-1,22,D,Sandra Romero,74,
Thurston,0228 OLYMPIA 28,State Rep 22-1,22,D,Sandra Romero,239,
Thurston,0229 OLYMPIA 29,State Rep 22-1,22,D,Sandra Romero,243,
Thurston,0230 OLYMPIA 30,State Rep 22-1,22,D,Sandra Romero,221,
Thurston,0231 OLYMPIA 31,State Rep 22-1,22,D,Sandra Romero,160,
Thurston,0232 OLYMPIA 32,State Rep 22-1,22,D,Sandra Romero,244,
Thurston,0234 OLYMPIA 34,State Rep 22-1,22,D,Sandra Romero,47,
Thurston,0235 OLYMPIA 35,State Rep 22-1,22,D,Sandra Romero,223,
Thurston,0236 OLYMPIA 36,State Rep 22-1,22,D,Sandra Romero,99,
Thurston,0237 OLYMPIA 37,State Rep 22-1,22,D,Sandra Romero,176,
Thurston,0238 OLYMPIA 38,State Rep 22-1,22,D,Sandra Romero,51,
Thurston,0239 OLYMPIA 39,State Rep 22-1,22,D,Sandra Romero,224,
Thurston,0240 OLYMPIA 40,State Rep 22-1,22,D,Sandra Romero,202,
Thurston,0241 OLYMPIA 41,State Rep 22-1,22,D,Sandra Romero,286,
Thurston,0242 OLYMPIA 42,State Rep 22-1,22,D,Sandra Romero,176,
Thurston,0243 OLYMPIA 43,State Rep 22-1,22,D,Sandra Romero,271,
Thurston,0244 OLYMPIA 44,State Rep 22-1,22,D,Sandra Romero,152,
Thurston,0245 OLYMPIA 45,State Rep 22-1,22,D,Sandra Romero,124,
Thurston,0246 OLYMPIA 46,State Rep 22-1,22,D,Sandra Romero,337,
Thurston,0247 OLYMPIA 47,State Rep 22-1,22,D,Sandra Romero,258,
Thurston,0248 OLYMPIA 48,State Rep 22-1,22,D,Sandra Romero,232,
Thurston,0249 OLYMPIA 49,State Rep 22-1,22,D,Sandra Romero,277,
Thurston,0250 OLYMPIA 50,State Rep 22-1,22,D,Sandra Romero,180,
Thurston,0251 OLYMPIA 51,State Rep 22-1,22,D,Sandra Romero,206,
Thurston,0252 OLYMPIA 52,State Rep 22-1,22,D,Sandra Romero,156,
Thurston,0253 OLYMPIA 53,State Rep 22-1,22,D,Sandra Romero,153,
Thurston,0254 OLYMPIA 54,State Rep 22-1,22,D,Sandra Romero,179,
Thurston,0301 LACEY 1,State Rep 22-1,22,D,Sandra Romero,88,
Thurston,0302 LACEY 2,State Rep 22-1,22,D,Sandra Romero,145,
Thurston,0303 LACEY 3,State Rep 22-1,22,D,Sandra Romero,205,
Thurston,0304 LACEY 4,State Rep 22-1,22,D,Sandra Romero,122,
Thurston,0305 LACEY 5,State Rep 22-1,22,D,Sandra Romero,126,
Thurston,0306 LACEY 6,State Rep 22-1,22,D,Sandra Romero,69,
Thurston,0307 LACEY 7,State Rep 22-1,22,D,Sandra Romero,174,
Thurston,0308 LACEY 8,State Rep 22-1,22,D,Sandra Romero,85,
Thurston,0309 LACEY 9,State Rep 22-1,22,D,Sandra Romero,106,
Thurston,0310 LACEY 10,State Rep 22-1,22,D,Sandra Romero,238,
Thurston,0311 LACEY 11,State Rep 22-1,22,D,Sandra Romero,160,
Thurston,0312 LACEY 12,State Rep 22-1,22,D,Sandra Romero,11,
Thurston,0313 LACEY 13,State Rep 22-1,22,D,Sandra Romero,110,
Thurston,0314 LACEY 14,State Rep 22-1,22,D,Sandra Romero,74,
Thurston,0315 LACEY 15,State Rep 22-1,22,D,Sandra Romero,136,
Thurston,0316 LACEY 16,State Rep 22-1,22,D,Sandra Romero,181,
Thurston,0317 LACEY 17,State Rep 22-1,22,D,Sandra Romero,158,
Thurston,0318 LACEY 18,State Rep 22-1,22,D,Sandra Romero,172,
Thurston,0319 LACEY 19,State Rep 22-1,22,D,Sandra Romero,120,
Thurston,0320 LACEY 20,State Rep 22-1,22,D,Sandra Romero,109,
Thurston,0321 LACEY 21,State Rep 22-1,22,D,Sandra Romero,102,
Thurston,0322 LACEY 22,State Rep 22-1,22,D,Sandra Romero,381,
Thurston,0323 LACEY 23,State Rep 22-1,22,D,Sandra Romero,109,
Thurston,0324 LACEY 24,State Rep 22-1,22,D,Sandra Romero,235,
Thurston,0325 LACEY 25,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0326 LACEY 26,State Rep 22-1,22,D,Sandra Romero,19,
Thurston,0327 LACEY 27,State Rep 22-1,22,D,Sandra Romero,194,
Thurston,0328 LACEY 28,State Rep 22-1,22,D,Sandra Romero,107,
Thurston,0329 LACEY 29,State Rep 22-1,22,D,Sandra Romero,177,
Thurston,0330 LACEY 30,State Rep 22-1,22,D,Sandra Romero,197,
Thurston,0331 LACEY 31,State Rep 22-1,22,D,Sandra Romero,275,
Thurston,0332 LACEY 32,State Rep 22-1,22,D,Sandra Romero,149,
Thurston,0333 LACEY 33,State Rep 22-1,22,D,Sandra Romero,134,
Thurston,0334 LACEY 34,State Rep 22-1,22,D,Sandra Romero,100,
Thurston,0335 LACEY 35,State Rep 22-1,22,D,Sandra Romero,72,
Thurston,0336 LACEY 36,State Rep 22-1,22,D,Sandra Romero,5,
Thurston,0337 LACEY 37,State Rep 22-1,22,D,Sandra Romero,72,
Thurston,0338 LACEY 38,State Rep 22-1,22,D,Sandra Romero,1,
Thurston,0401 TUMWATER 1,State Rep 22-1,22,D,Sandra Romero,178,
Thurston,0402 TUMWATER 2,State Rep 22-1,22,D,Sandra Romero,230,
Thurston,0403 TUMWATER 3,State Rep 22-1,22,D,Sandra Romero,152,
Thurston,0404 TUMWATER 4,State Rep 22-1,22,D,Sandra Romero,108,
Thurston,0405 TUMWATER 5,State Rep 22-1,22,D,Sandra Romero,128,
Thurston,0406 TUMWATER 6,State Rep 22-1,22,D,Sandra Romero,202,
Thurston,0407 TUMWATER 7,State Rep 22-1,22,D,Sandra Romero,121,
Thurston,0408 TUMWATER 8,State Rep 22-1,22,D,Sandra Romero,241,
Thurston,0409 TUMWATER 9,State Rep 22-1,22,D,Sandra Romero,156,
Thurston,0410 TUMWATER 10,State Rep 22-1,22,D,Sandra Romero,236,
Thurston,0411 TUMWATER 11,State Rep 22-1,22,D,Sandra Romero,164,
Thurston,0412 TUMWATER 12,State Rep 22-1,22,D,Sandra Romero,226,
Thurston,0413 TUMWATER 13,State Rep 22-1,22,D,Sandra Romero,130,
Thurston,0414 TUMWATER 14,State Rep 22-1,22,D,Sandra Romero,127,
Thurston,0415 TUMWATER 15,State Rep 22-1,22,D,Sandra Romero,193,
Thurston,0416 TUMWATER 16,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0417 TUMWATER 17,State Rep 22-1,22,D,Sandra Romero,7,
Thurston,0418 TUMWATER 18,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0419 TUMWATER 19,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0420 TUMWATER 20,State Rep 22-1,22,D,Sandra Romero,0,
Thurston,0421 TUMWATER 21,State Rep 22-1,22,D,Sandra Romero,54,
Thurston,0992  Suppressed,State Rep 22-1,22,D,Sandra Romero,11,
